normalized_name,company_ids,original_names,fair_count,fair_names,same_fair_overlap,scenario,confidence,recommendation,duplicate_relation_count,country_ids,phones,websites,emails
gurbuz yayinlari harita ders araclari,4959|5080,GÜRBÜZ YAYINLARI HARITA VE DERS ARAÇLARI LTD. STI. | GÜRBÜZ YAYINLARI HARITA VE DERS ARAÇLARI LTD. STI.,2,İstanbul Kırtasiye Ofis Fuarı | İstanbul Oyuncak Fuarı,False,A,REVIEW,Manual review suggested,0,1,5332236306 | 5336931198,gurbuz.com.tr,gurbuz@gurbuz.com.tr
guren metal tur tas ins dis,20842|26348,Güren Metal Tur. Taş. İnş. San. Dış. Tic. Ltd. Şti. | GÜREN METAL TUR.TAŞ.İNŞ.SAN.VE DIŞ TİC.LTD.ŞTİ.,2,Hostech | Zuchex,False,A,REVIEW,Manual review suggested,0,1,02125494540 | 2125494540,guren.com.tr | gurenonline.com,finans@guren.com.tr | info@guren.com.tr | info@gurenonline.com
gurpilsan plastik,21860|25715,GÜRPILSAN PLASTIK SAN. VE TIC. LTD. STI. | GÜRPİLSAN PLASTİK SAN. VE TİC. LTD. ŞTİ.,2,Avrasya Ambalaj | RePlast Eurasia,False,A,REVIEW,Manual review suggested,0,1,3323551745 | 5325698527,gurpilsan.com,info@gurpilsan.com
guzelcan suni deri tekstil,1445|7644,GÜZELCAN SUNİ DERİ TEKSTİL SAN. TİC. A.Ş. | GÜZELCAN SUNİ DERİ VE TEKSTİL SAN. VE TİC. AŞ,2,Aysaf Ayakkabı Yan Sanayi Fuarı | Texhibition İstanbul,False,A,REVIEW,Manual review suggested,0,1,,egesunideri.com,info@egesunideri.com | muhasebe@egesunideri.com | support@exponentlaw.com
handy is guvenligi malzemeleri,12896|25449,HANDY IS GÜVENLIGI MALZEMELERI SANAYI VE TICARET A.S. | HANDY İŞ GÜVENLİĞİ MALZEMELERİ SANAYİ VE TİCARET A.Ş.,2,Fastener Expo Eurasia Fuarı | Hardware Eurasia - Avrasya Uluslararası Hırdavat Fuarı,False,A,REVIEW,Manual review suggested,0,1,2126439828,handyeldiven.com.tr,info@handyeldiven.com.tr | mailadresiniz@siteniz.com
harput tekstil,1056|28810,HARPUT TEKSTİL SAN. TİC. A. Ş. | HARPUT TEKSTİL,2,HOMETEX | R+T Turkey,False,A,REVIEW,Manual review suggested,0,1,2242197900,harputtekstil.com.tr,alican.tutar@harputtextile.com | info@miranliiplik.com
has vida,12897|25451,HAS VIDA A.S. | HAS VİDA A.Ş.,2,Fastener Expo Eurasia Fuarı | Hardware Eurasia - Avrasya Uluslararası Hırdavat Fuarı,False,A,REVIEW,Manual review suggested,0,1,2124448281,hasvida.com | hasvida.com.tr,info@hasvida.com
hascelik,11911|17245,HASÇELİK | HASÇELİK SAN. TİC. A.Ş.,2,Automechanika İstanbul | Saha Expo,False,A,REVIEW,Manual review suggested,0,1,0904444140,hascelik.com | hascelik.com.tr,bilgi@hascelik.com | etik@faydasicok.com | info@hascelik.com | konya@hascelik.com | kvkk@faydasicok.com
hausberg bervin dis,20850|23699,HAUSBERG (BERVİN DIŞ TİC. LTD. ŞTİ. | HAUSBERG (BERVİN DIŞ TİC. LTD. ŞTİ.),2,HOST Istanbul Fuarı | Zuchex,False,A,REVIEW,Manual review suggested,0,1,2826911009 | 902826911009,hausberg.com.tr,home@bervin.com.tr | info@hausberg.com.tr
hayygrup iletisim yayincilik yap rek dan,5441|5550,HAYYGRUP ILETISIM YAYINCILIK YAP. REK. VE DAN. TIC. VE SAN. A.S. | HAYYGRUP ILETISIM YAYINCILIK YAP. REK. VE DAN. TIC. VE SAN. A.S.,2,Bursa Kitap Fuarı | Çukurova Kitap Fuarı,False,A,REVIEW,Manual review suggested,0,1,123520050 | 2123230050,hayykitap.com,canan@hayykitap.com | cemal@hayykitap.com | emre@hayykitap.com | gulistanpolat@hayykitap.com | info@hayykitap.com | mehmetakbayir@hayykitap.com | muazzez@hayykitap.com | murat@hayykitap.com | mustafakarakoc@hayykitap.com | nesrin@hayykitap.com | nihaldogan@hayykitap.com | raufbaysal@hayykitap.com
hefa poliuretan flok suni deri dis,1451|7688,HEFA POLİÜRETAN FLOK SUNİ DERİ SAN. VE DIŞ TİC. A.Ş. | HEFA POLİÜRETAN FLOK SUNİ DERİ SANAYİ VE DIŞ TİCARET A.Ş.,2,Aysaf Ayakkabı Yan Sanayi Fuarı | Texhibition İstanbul,False,A,REVIEW,Manual review suggested,0,1,,hefagroup.com.tr,info@hefaderi.com | info@hefagroup.com
hirdavat sanayici isadamlari dernegi hisiad,6186|12878,HIRDAVAT SANAYICI VE ISADAMLARI DERNEGI - HISIAD | HIRDAVAT SANAYICI VE ISADAMLARI DERNEGI   HISIAD,2,Fastener Expo Eurasia Fuarı | Hardware Eurasia - Avrasya Uluslararası Hırdavat Fuarı,False,A,REVIEW,Manual review suggested,0,1,2126712040 | 5426551181,hisiad.org.tr,genelsekreter@hisiad.org.tr | info@hisiad.org.tr
hrc plastik dis,1059|2210,HRC PLASTİK SAN VE DIŞ TİC LTD ŞTİ | HRC PLASTIK SANAYI VE DIS TICARET LIMITED SIRKETI,2,AVRASYA KAPI FUARI | R+T Turkey,False,A,REVIEW,Manual review suggested,0,1,2124850472 | 5330572148,hrcplastik.com.tr,info@hrcplastik.com | sales@hrcplastik.com | sales@hrcplastik.com.tr
hsc aritim,365|25883,HSC ARITIM | Hsc Arıtım San. Ve Tic. A.Ş.,2,IFAT Eurasia 2025 | ISK-SODEX,False,A,REVIEW,Manual review suggested,0,1,2163280200,aksemkimya.com.tr | hsc.com.tr,info@aksemkimya.com.tr | info@hsc.com.tr
husan metal teknolojileri,12671|17268,HUSAN Metal Teknolojileri San. Tic. AS. | HUSAN METAL TEKNOLOJİLERİ SANAYİ TİCARET A.Ş.,2,Saha Expo | Uluslararası İstanbul Prohunt Fuarı,False,A,REVIEW,Manual review suggested,0,1,3325110400,husan.com.tr | husanarms.com,export@husanarms.com | satinalma@husanarms.com | sosyalmedya@husanarms.com
huzur geri donusum granul plastik amb ith ihr,2597|31863,HUZUR GERI DÖNÜSÜM GRANÜL PLASTIK AMB. ITH. IHR. TIC. VE SAN. LTD. STI. | HUZUR GERİ DÖNÜŞÜM GRANÜL PLASTİK AMB. İTH. İHR. TİC. VE SAN. LTD. ŞTİ.,2,Plast Eurasia İstanbul | RePlast Eurasia,False,A,REVIEW,Manual review suggested,0,1,5322301322 | 5353031212,huzurgeridonusum.com,info@huzurgeridonusum.com
hydac,12565|14439,HYDAC | HYDAC,2,KOMATEK | WIN EURASIA,False,A,REVIEW,Manual review suggested,0,1,,hydac.com.tr,info@hydac.com | info@hydac.com.tr
ibilioglu makina muhendislik,4731|31468,İBİLİOĞLU MAKİNA MÜHENDİSLİK SAN.VE TİC. LTD. ŞTİ. | İBİLİOĞLU MAKİNA MÜHENDİSLİK SAN.VE TİC.LTD.ŞTİ.,2,CFE - Carpet and Flooring Expo | Uluslararası İstanbul İplik Fuarı,False,A,REVIEW,Manual review suggested,0,1,3423373575 | 5325212905 | 905325212905,gilmanmakina.com,info@gilmanmakina.com
im pa baglanti elemanlari imalat,12965|25452,IM-PA BAGLANTI ELEMANLARI IMALAT VE SANAYI TICARET LIMITED SIRKETI | İM-PA BAĞLANTI ELEMANLARI İMALAT VE SANAYİ TİCARET LİMİTED ŞİRKETİ,2,Fastener Expo Eurasia Fuarı | Hardware Eurasia - Avrasya Uluslararası Hırdavat Fuarı,False,A,REVIEW,Manual review suggested,0,1,2122551100,impacivata.com | impacivata.com.tr,info@impacivata.com.tr
inan aluminyum paz,18331|33436,INAN ALÜMINYUM SAN. TIC. VE PAZ. LTD. STI. | İnan Alüminyum Sanayi ve Ticaret Paz. Ltd. Şti.,2,UNICERA İstanbul | İntermob,False,A,REVIEW,Manual review suggested,0,1,02128758623,inansa.com,export@inansa.com | inankol@inankol.com | inansa@inansa.com
inan plastik makinalari,2606|31864,INAN PLASTIK MAKINALARI SANAYI VE TICARET A.S. | İNAN PLASTİK MAKİNALARI SANAYİ VE TİCARET A.Ş,2,Plast Eurasia İstanbul | RePlast Eurasia,False,A,REVIEW,Manual review suggested,0,1,2826745022 | 5355457743,inanplastics.com,info@inanplastics.com | sales@inanplastics.com
inanc teknik metal,503|26366,INANÇ TEKNIK METAL SAN. TIC. LTD. STI. | İNANÇ TEKNİK METAL SAN.VE TİC.LTD.ŞTİ.,2,Hostech | ISK-SODEX,False,A,REVIEW,Manual review suggested,0,1,02626530033 | 2626530033,inancteknik.com.tr,info@inancteknik.com.tr
incekaralar tibbi cihazlar,22348|29641,İNCEKARALAR TIBBİ CİHAZLAR TİCARET A.Ş. | İNCEKARALAR TIBBİ CİHAZLAR,2,Kalite '25 | WIN EURASIA,False,A,REVIEW,Manual review suggested,0,1,2165228300 | 903122952525,incekara.com.tr,incekara@incekara.com.tr | satinalma@incekara.com.tr
indigo tunel tekstil,4749|7699,İNDİGO TÜNEL TEKSTİL SAN. TİC. A.Ş. | İNDİGO TÜNEL TEKSTİL SAN. TİC. A.Ş.,2,Texhibition İstanbul | Uluslararası İstanbul İplik Fuarı,False,A,REVIEW,Manual review suggested,0,1,3225021836 | 5322150366,indigotunel.com,info@indigotunel.com
inova teknik gida,21877|26011,INOVA TEKNIK GIDA SAN. VE TIC. LTD. STI. | İNOVA TEKNİK GIDA SAN.TİC. LTD.ŞTİ.,2,Avrasya Ambalaj | Foteg İstanbul,False,A,REVIEW,Manual review suggested,0,1,5495202580 | 902165142580,inovateknik.com,info@inovateknik.com
inspro endustriyel urunler,9078|34180,Inspro Endüstriyel Ürünler San.ve Tic.Ltd.Şti  | INSPRO ENDÜSTRİYEL ÜRÜNLER SAN. TİC. LTD. ŞTİ.,2,Adhesives and Bonding Eurasia | ICCI - Enerji ve Çevre Fuarı,False,A,REVIEW,Manual review suggested,0,1,,inspro.com.tr,aydin@inspro.com.tr | huseyin@inspro.com.tr | info@inspro.com.tr | info@inspro.nl | onur@inspro.com.tr | osman@inspro.com.tr
interlife plastik,5296|20869,İNTERLİFE PLASTİK SAN. TİC. LTD. ŞTİ. | İNTERLİFE PLASTİK SAN. TİC. LTD. ŞTİ.,2,HOST Istanbul Fuarı | Zuchex,False,A,REVIEW,Manual review suggested,0,1,3422312299,interlifeplastik.com,info@interlifeplastik.com | interlifeplastik@hotmail.com
ipek tul konfeksiyon,7703|8013,İPEK TÜL VE KONFEKSİYON SAN. A.Ş. | IPEK TÜL VE KONFEKSIYON SAN A.S,2,HOMETEX | Texhibition İstanbul,False,A,REVIEW,Manual review suggested,0,1,,ipektul.com.tr | ipektül.com.tr,alper.coban@ipektul.com.tr | info@ipektul.com.tr
ipek zuccaciye ith ihr,26373|30110,İPEK ZÜCCACİYE İTH İHR SAN.VE TİC.LTD.ŞTİ | İPEK ZÜCCACİYE İTH. İHR. SAN. TİC. LTD. ŞTİ.,2,Hostech | Zuchex,False,A,REVIEW,Manual review suggested,0,1,02124225250,ipekz& | ipekzuccaciye.com,iletisim@ipekltd.com | seyfi@ipekltd.com
iplikci fantazi iplik,4671|5832,İPLİKÇİ FANTAZİ İPLİK SAN. TİC. LTD. ŞTİ. | IPLIKÇI FANTAZI IPLIK SAN. TIC. LTD. STI.,2,Expomed Eurasia - Medikal Fuarı | Uluslararası İstanbul İplik Fuarı,False,A,REVIEW,Manual review suggested,0,1,2243611113 | 5323173098 | 5342125240,iplikcifantaziiplik.com,bessum@iplikcifantaziiplik.com | emir@iplikcifantaziiplik.com | info@iplikcifantaziiplik.com
iscimenler konveyor bant sistemleri,2169|31350,ISÇIMENLER KONVEYÖR BANT SISTEMLERI SAN. VE TIC. A.S. | İŞÇİMENLER KONVEYÖR BANT SİSTEMLERİ SAN. VE TİC. A.Ş.,2,AVRASYA CAM FUARI | Avrasya Ambalaj,False,A,REVIEW,Manual review suggested,0,1,2328770022 | 902328770022,iscimenler.com.tr,info@iscimenler.com.tr
isilmak dagitim paz,24300|26364,IŞILMAK DAĞITIM VE PAZ LTD ŞTİ | IŞILMAK DAĞITIM VE PAZ.LTD.ŞTİ.,2,Hostech | İstanbul Mobilya Fuarı,False,A,REVIEW,Manual review suggested,0,1,02126751506,siesta.com.tr,satis@isilmak.com | yusuf@siesta.com.tr
isler makina imalat,22875|32538,ISLER MAKINA IMALAT SANAYI VE TIC.LTD. STI. | İŞLER MAKİNA İMALAT SANAYİ VE TİC.LTD. ŞTİ.,2,AVRASYA KAPI FUARI | AVRASYA PENCERE FUARI,False,A,REVIEW,Manual review suggested,0,1,5534925396 | 905514102710,islermakine.com,info@islermakine.com
istanbul firca ins gida tekstil,12966|25454,ISTANBUL FIRÇA INS. GIDA TEKSTIL SAN. VE LTD. STI. | İSTANBUL FIRÇA İNŞ. GIDA TEKSTİL SAN. VE LTD. ŞTİ.,2,Fastener Expo Eurasia Fuarı | Hardware Eurasia - Avrasya Uluslararası Hırdavat Fuarı,False,A,REVIEW,Manual review suggested,0,1,2124464484,istanbulfirca.com.tr,info@istanbulfirca.com.tr | istanbulbrushes@hotmail.com
istanbul saglik teknoloji universitesi,23901|25359,İstanbul Sağlık ve Teknoloji Üniversitesi | İSTANBUL SAĞLIK VE TEKNOLOJİ ÜNİVERSİTESİ,2,Atrax | İstanbul Eğitim ve Kariyer Fuarı,False,A,REVIEW,Manual review suggested,0,1,5452612169,,info@istun.edu.tr | mustafaeymen.polat@outlook.com
istanbul teknik universitesi metalurji malzeme muh bolumu,19621|30624,ISTANBUL TEKNIK ÜNIVERSITESI METALURJI VE MALZEME MÜH. BÖLÜMÜ | İSTANBUL TEKNİK ÜNİVERSİTESİ METALURJİ VE MALZEME MÜH. BÖLÜMÜ,2,ALUEXPO | Ankiros,False,A,REVIEW,Manual review suggested,0,1,905553025515,,mmmkitu@gmail.com | muhaffel@itu.edu.tr
jiangsu jiacheng technology co,25642|32880,"Jiangsu Jiacheng Technology Co., Ltd. | JIANGSU JIACHENG TECHNOLOGY CO.,LTD",2,Uluslararası İstanbul İplik Fuarı | Wire - Tube Eurasia ,False,A,REVIEW,Manual review suggested,0,1,8613962470103 | 8651258353359,jiachengmachinery.com | jsjctextile.com,jc@jsjcjx.com
jowat atasoy yapistirici urunler,18225|32653,JOWAT ATASOY YAPISTIRICI ÜRÜNLER TICARET A.S. | JOWAT ATASOY YAPİŞTİRİCİ ÜRÜNLER TİCARET A.Ş.,2,Avrasya Ambalaj | İntermob,False,A,REVIEW,Manual review suggested,0,1,902166614315,jowat.com | jowat.com.tr,info@jowat.com.tr
kale hirdavat makina,6241|32306,KALE HIRDAVAT VE MAKINA A.S. | KALE HIRDAVAT VE MAKİNA A.Ş.,2,Hardware Eurasia - Avrasya Uluslararası Hırdavat Fuarı | ISK-SODEX,False,A,REVIEW,Manual review suggested,0,1,5939205683 | 902125335255,kalemakina.com,info@kalemakina.com
kale oto radyator,12146|17317,KALE OTO RADYATÖR | KALE OTO RADYATÖR SAN VE TİC A.Ş.,2,Automechanika İstanbul | Saha Expo,False,A,REVIEW,Manual review suggested,0,1,2627441852,kaleoto.com.tr,kale@kaleoto.com.t | kaleoto@kaleoto.com.tr
kanat boyacilik,17321|21142,KANAT BOYACILIK TİC. VE SAN. A.Ş. | KANAT BOYACILIK TİC. VE SAN. A.Ş.,2,Saha Expo | Zuchex,False,A,REVIEW,Manual review suggested,0,1,2328789500,kanatboya.com.tr | therna.com.tr,info@kanatboya.com.tr | info@therna.com.tr
kaplanlar tekstil,4757|19157,KAPLANLAR TEKSTİL SAN. VE TİC. A.Ş. | KAPLANLAR TEKSTİL SAN.VE TİC.A.Ş.,2,Texhibition İstanbul | Uluslararası İstanbul İplik Fuarı,False,A,REVIEW,Manual review suggested,0,1,3322482352 | 3322482353,kaplanlartekstil.com,info@kaplanlartekstil.com
kar porselen,30114|34012,KAR PORSELEN SAN. TİC. A.Ş. | KAR PORSELEN,2,UNICERA İstanbul | Zuchex,False,A,REVIEW,Manual review suggested,0,1,02627443156,bonna.com.tr | karporselen.com,info@bonna.com.tr
karatas makina kasim karatas,2623|26206,KARATAS MAKINA SANAYI VE TICARET - KASIM KARATAS | KARATAŞ MAKİNA SANAYİ VE TİCARET KASIM KARATAŞ,2,Plast Eurasia İstanbul | RePlast Eurasia,False,A,REVIEW,Manual review suggested,0,1,5012345678 | 5322179957,karatasmakina.com.tr,info@karatasmakina.com.tr
kartal bombe basincli kaplar,431|3461,KARTAL BOMBE BASINÇLI KAPLAR SAN. VE TIC. A.S. | KARTAL BOMBE VE BASINÇLI KAPLAR SAN.VE TIC.A.S.,2,ISK-SODEX | KASTEXPO,False,A,REVIEW,Manual review suggested,0,1,2623200082 | 2627249292,eagle.com.tr | kartalbombe.com.tr,info@eagle.com.tr | info@kartalbombe.com.tr
kastamonu entegre agac,3462|28770,KASTAMONU ENTEGRE AGAÇ SAN.VE TIC.A.S.  | KASTAMONU ENTEGRE AĞAÇ SAN. VE TİC.A.Ş.,2,KASTEXPO | İntermob,False,A,REVIEW,Manual review suggested,0,1,2165543000,kastamonuentegre.com | keas.com.tr,info@keas.com.tr | keas.kvkk@hs03.kep.tr | keaskvkk@keas.com.tr
kastas,12567|29646,KASTAŞ | KASTAŞ,2,KOMATEK | WIN EURASIA,False,A,REVIEW,Manual review suggested,0,1,902323976000,kastas.com | kastas.com.tr,europe@kastas.com | info@kastas.com | info@kastas.com.tr | sales-italy@kastas.com
kayra metal,3406|17340,KAYRA METAL A.S. | Kayra Metal Anonim Şirketi,2,AVRASYA PENCERE FUARI | Saha Expo,False,A,REVIEW,Manual review suggested,0,1,2124520050,kayrametal.com.tr,kayra@kayrametal.com | kayra@kayrametal.com.tr
keo plus uretim tedarik satis ith ihr,5309|20890,KEO PLUS ÜRETIM TEDARIK SATIS ITH. VE IHR. A.S. | KEO PLUS ÜRETİM TEDARİK SATIŞ İTH. VE İHR. A.Ş.,2,HOST Istanbul Fuarı | Zuchex,False,A,REVIEW,Manual review suggested,0,1,2166600111,keo-plus.com | keoplus.com,info@keo-plus.com | info@keoplus.com
keramik makina,3242|21900,KERAMİK MAKİNA SANAYİ VE TİCARET | KERAMIK MAKINA SAN. VE TIC. A.S.,2,Avrasya Ambalaj | Robot Yatırımları Zirvesi ve Sergisi,False,A,REVIEW,Manual review suggested,0,1,2626589523 | 5337780098,keramik.com.tr,info@keramik.com.tr
keramika unsa madencilik turizm enerji seramik orman urunleri elektrik uretim,20891|23707,KERAMİKA (ÜNSA MADENCİLİK TURİZM ENERJİ SERAMİK ORMAN ÜRÜNLERİ ELEKTRİK ÜRETİM SAN. VE TİC. A.Ş.) | KERAMİKA (ÜNSA MADENCİLİK TURİZM ENERJİ SERAMİK ORMAN ÜRÜNLERİ ELEKTRİK ÜRETİM SAN. VE TİC. A.Ş.),2,HOST Istanbul Fuarı | Zuchex,False,A,REVIEW,Manual review suggested,0,1,2742662002 | 902742662002,keramika.com.tr,info@keramika.com.tr
kesekler kuruyemis gida turizm dis,30384|35167,KESEKLER KURUYEMiŞ GIDA TURiZM DIŞ TiC.  VE SAN. LTD. ŞTi. | KESEKLER KURUYEMİŞ GIDA TURİZM DIŞ TİC. VE SAN. LTD. ŞTİ,2,Helal Expo | World Food İstanbul ,False,A,REVIEW,Manual review suggested,0,1,,,info@sukruefendi.com | i̇nfo@sukruefendi̇.com
kgd grafit metal end malz,19742|30638,KGD GRAFIT METAL VE END. MALZ. SAN. TIC. LTD. STI. | KGD GRAFİT METAL VE END. MALZ. SAN. TİC. LTD. ŞTİ.,2,ALUEXPO | Ankiros,False,A,REVIEW,Manual review suggested,0,1,902163788711,,info@kgd.com.tr | suat@kgdgrafit.com
kiliclar ithal mutfak gerecleri,5310|20854,KILIÇLAR ITHAL MUTFAK GEREÇLERI SAN. VE TIC. LTD. STI. | KILIÇLAR İTHAL MUTFAK GEREÇLERİ SAN. VE TİC. LTD. ŞTİ.,2,HOST Istanbul Fuarı | Zuchex,False,A,REVIEW,Manual review suggested,0,1,2126598747,herencia.com.tr,export@herencia.com.tr | info@kiliclar.net
kipas kagit isletmeleri,18233|21903,KIPAS KAGIT SANAYI ISLETMELERI A.S. | KIPAS KAGIT SAN. ISLETMELERI A.S.,2,Avrasya Ambalaj | İntermob,False,A,REVIEW,Manual review suggested,0,1,3446292520,kipas.com.tr | kipaskagit.com.tr,ik@kipas.com.tr | info@kipaskagit.com.tr
kitapyolu basim yayim dagitim paz,5515|24169,KITAPYOLU BASIM YAYIM DAGITIM PAZ SAN VE TIC LTD STI | KITAPYOLU BASIM YAYIM DAGITIM PAZ. SAN. VE TIC. LTD. STI.,2,Bursa Kitap Fuarı | İstanbul Kırtasiye Ofis Fuarı,False,A,REVIEW,Manual review suggested,0,1,5544040494,dokuzdukkan.com,bilgi@dokuzyayinlari.com | info@youkostudio.com
kivanc kimya,13148|28017,KIVANÇ KiMYA SAN. TiC. LTD. ŞTi. | KIVANÇ KİMYA SAN. VE TİC. A.Ş.,2,IDEF | Paintistanbul & TURKCOAT ,False,A,REVIEW,Manual review suggested,0,1,,kivancgroup.com | kivanckimya.com.tr,info@kivancgroup.com | info@kivanckimya.com.tr
kivanc tekstil,7566|32658,KIVANC TEKSTIL SAN VE TIC AS | KİVANÇ TEKSTİL SAN.VE TİC. A.Ş.,2,Avrasya Ambalaj | Texhibition İstanbul,False,A,REVIEW,Manual review suggested,0,1,903224410915,kivanc.com | kivanctekstil.com.tr,info@kivanctekstil.com.tr
klematis metal,10484|26392,KLEMATİS METAL SAN. VE TİC. LTD. ŞTİ. | KLEMATİS METAL SAN.VE TİC.LTD.ŞTİ.,2,Hostech | IBAKTECH,False,A,REVIEW,Manual review suggested,0,1,03325020306,info@klematis.com.tr | klematis.com.tr,klematis@klematis.com.tr
knb lojistik dis,24170|31261,KNB LOJISTIK DIS TICARET LTD. STI. | KNB LOJiSTiK DİŞ TiCARET LTD. ŞTi.,2,Plast Eurasia İstanbul | İstanbul Kırtasiye Ofis Fuarı,False,A,REVIEW,Manual review suggested,0,1,905337645315,hessplast.com | knbbayi.com,info@knblojistik.com | sinan@hessplast.com
koc bilgi savunma teknolojileri,17364|28027,Koç Bilgi ve Savunma Teknolojileri A.Ş. | KOÇ BİLGİ VE SAVUNMA TEKNOLOJİLERİ A.Ş.,2,IDEF | Saha Expo,False,A,REVIEW,Manual review suggested,0,1,3122188900,kocsavunma.com | kocsavunma.com.tr,info@kocsavunma.com.tr
kohan textile journal,31428|31760,KOHAN TEXTİLE JOURNAL | KOHAN TEXTILE JOURNAL,2,CFE - Carpet and Flooring Expo | Uluslararası İstanbul İplik Fuarı,False,A,REVIEW,Manual review suggested,0,1,5392346324 | 905392346324,kohanjournal.com | menacovering.com,contact@menacovering.com | info@kohanjournal.com | kohanjournal@gmail.com
komik seyler yayincilik,5443|5517,KOMIK SEYLER YAYINCILIK LTD. STI | KOMIK SEYLER YAYINCILIK LTD. STI,2,Bursa Kitap Fuarı | Çukurova Kitap Fuarı,False,A,REVIEW,Manual review suggested,0,1,2127411453,komikseyler.com.tr,bilgi@komikseyler.com.tr | iletisim@kitapupp.com | komikseyleryayincilik@gmail.com
kontal elektronik,77|2204,KONTAL ELEKTRONİK SAN. VE TİC. LTD. ŞTİ. | KONTAL ELEKTRONIK SAN. VE TIC. LTD. STI.,2,AVRASYA KAPI FUARI | ISAF - IMEX,False,A,REVIEW,Manual review suggested,0,1,2124856111 | 5345132237 | 902124856111,kontal.com,distribution@acts-creative.com | info@kontal.com.tr
konya sogutma,524|26399,KONYA SOGUTMA | KONYA SOĞUTMA SAN.VE TİC.LTD.ŞTİ.,2,Hostech | ISK-SODEX,False,A,REVIEW,Manual review suggested,0,1,03325030598 | 3325030598,konyasogutma.com.tr,info@konyasogutma.com.tr | muhasebe@konyasogutma.com.tr
koprucu tekstil,4406|8636,KÖPRÜCÜ TEKSTIL SAN. VE TIC.LTD.STI. | KÖPRÜCÜ TEKSTIL ,2,HOMETEX | İstanbul Mobilya Fuarı,False,A,REVIEW,Manual review suggested,0,1,2163366830,koprucuteksril.com.tr | koprucutekstil.com.tr,kaan@koprucutekstil.com.tr | satis@koprucutekstil.com.tr
kordsa teknik tekstil,3107|32774,KORDSA TEKNİK TEKSTİL | KORDSA TEKNİK TEKSTİL ANONİM ŞİRKETİ,2,Depreme Dayanıklı Binalar Zirvesi | Plast Eurasia İstanbul,False,A,REVIEW,Manual review suggested,0,1,2163001000 | 902623167000,kordsa.com,info@kordsa.com | investorrelations@kordsa.com | yatirimciiliskileri@kordsa.com
koyuncu savunma,17380|28034,KOYUNCU SAVUNMA SANAYİ AŞ. | KOYUNCU SAVUNMA SANAYİ A.Ş.,2,IDEF | Saha Expo,False,A,REVIEW,Manual review suggested,0,1,3244540038,https:www.koyuncusavunma.com.tr | koyuncusavunma.com.tr,info@koyuncusavunma.com.tr | savunma@koyuncucelik.com.tr
kpl aluminyum cam pvc,1063|2336,KPL ALÜMİNYUM CAM VE PVC SAN. TİC. LTD. ŞTİ. | KPL ALÜMINYUM CAM VE PVC SAN. TIC. LTD. STI,2,AVRASYA PENCERE FUARI | R+T Turkey,False,A,REVIEW,Manual review suggested,0,1,2163962025 | 5323016114,kplgrup.com,info@kplgrup.com
krcpack ambalaj,21911|33104,KRCPACK AMBALAJ SAN. TIC. A.S. | KRCPACK AMBALAJ SAN. TİC. A.S.,2,Avrasya Ambalaj | PetZoo Eurasia,False,A,REVIEW,Manual review suggested,0,1,03625113455 | 21246560,krcpack.com,info@krcpack.com | kvkk@krcpack.com
kuker madeni esya,22574|28043,KUKER MADENI ESYA SAN. VE TIC. A.S. | KUKER MADENİ EŞYA SAN. VE TİC. A.Ş.,3,IDEF | Promo Gift İstanbul | Sign İstanbul,False,A,REVIEW,Manual review suggested,0,1,,kuker.com.tr,asistan@kuker.com.tr | burhan@cmykreklam.com | info@cmykreklam.com | info@kuker.com.tr
kurumsal yazilim,17387|23339,Kurumsal Yazılım Anonim Şirketi | KURUMSAL YAZILIM ANONIM SIRKETI,2,MÜSİAD Expo Ticaret Fuarı | Saha Expo,False,A,REVIEW,Manual review suggested,0,1,5552552230,harmonyerp.cloud | harmonyerp.com.tr,info@harmonyerp.com.tr | kurumsal@kurumsalyazilim.com
lapis havacilik teknolojileri,17393|28048,LAPİS HAVACILIK TEKNOLOJİLERİ A.Ş. | LAPİS HAVACILIK VE TEKNOLOJİLERİ A.Ş.,2,IDEF | Saha Expo,False,A,REVIEW,Manual review suggested,0,1,3123953366,lapishavacilik.com.tr | lapisteknoloji.com,info@lapisteknoloji.com
lapp kablo,9424|34276,LAPP KABLO SAN.VE TIC.LTD.STI. | LAPP KABLO SAN. VE TİC. LTD. ŞTİ.,2,EV Charge Show | SolarEx İstanbul Güneş Enerjisi & Teknolojileri Fuarı,False,A,REVIEW,Manual review suggested,0,1,2164565699,lappkablo.lappgroup.com,info.tr.ltr@lapp.com | info@lapp.com.tr | lappkablo@hs01.kep.tr
lazermarket markalama kaynak yedek parca servis kesim makina,27002|32511,LAZERMARKET MARKALAMA KAYNAK YEDEK PARÇA SERVİS KESİM MAKİNA SANAYİ VE TİCARET LİMİTED ŞİRKETİ | LAZERMARKET MARKALAMA KAYNAK YEDEK PARÇA SERVİS KESİM MAKİNA SANAYİ VE TİCARET LİMİTED ŞİRKETİ,2,AVRASYA CAM FUARI | Expomed Eurasia - Medikal Fuarı,False,A,REVIEW,Manual review suggested,0,1,02323758655 | 5339281081,lazermarket.com,info@lazermarket.com | satis@lazermarket.com
